PRICE_ZONE	PRODUCT_ID	ITEM_NO	PRICE_EXCEPTION_CODE	WHOLESALE_PRICE	RETAIL_PRICE
000121650,00032729,0001609,2,2.3600,2.50
000121650,00032958,0002010,2,2.3600,2.50
000121650,00032962,0002034,2,2.0370,2.50
000121650,00033168,0002380,2,2.3600,2.50
000121650,00033250,0002381,2,2.0370,2.50
000121650,00022461,0002588,2,2.3600,2.50
000121650,00027369,0002936,2,2.3600,2.50
000121650,00016055,0005047,2,2.3600,2.50
000121650,00015799,0006119,2,2.0370,2.50
000121650,00030635,0006799,2,2.3600,2.50
000121650,00030877,0006801,2,2.3600,2.50
000121650,00030879,0006803,2,2.3600,2.50
000121650,00030881,0006806,2,2.3600,2.50
000121650,00002728,0006842,2,2.3600,2.50
000121650,00015176,0007072,2,2.3600,2.50
000121650,00002784,0007074,2,2.3600,2.50
000121650,00002799,0007075,2,2.3600,2.50
000121650,00002770,0007077,2,2.3600,2.50
000121650,00002849,0007078,2,2.3600,2.50
000121650,00002869,0007079,2,2.3600,2.50
000121650,00002807,0007081,2,2.3600,2.50
000121650,00002719,0007086,2,2.3600,2.50
000121650,00002739,0007097,2,2.0370,2.50
000121650,00002740,0007098,2,2.0370,2.50
000121650,00020426,0007464,2,2.3600,2.50
000121650,00031717,0009640,2,2.0370,2.50
000121603,00032628,0001089,2,2.0370,2.50
000121603,00002629,0001095,2,2.0370,2.50
000121603,00032729,0001609,2,2.3600,2.50
000121603,00032671,0001856,2,2.1000,2.50
000121603,00032959,0002007,2,2.0370,2.50
000121603,00032958,0002010,2,2.3600,2.50
000121603,00032962,0002034,2,2.0370,2.50
000121603,00033168,0002380,2,2.3600,2.50
000121603,00033250,0002381,2,2.0370,2.50
000121603,00022461,0002588,2,2.3600,2.50
000121603,00027369,0002936,2,2.3600,2.50
000121603,00027646,0003201,2,2.0370,2.50
000121603,00016055,0005047,2,2.3600,2.50
000121603,00015799,0006119,2,2.0370,2.50
000121603,00030634,0006790,2,2.0370,2.50
000121603,00030831,0006792,2,2.0370,2.50
000121603,00030832,0006794,2,2.0370,2.50
000121603,00030833,0006797,2,2.0370,2.50
000121603,00030635,0006799,2,2.3600,2.50
000121603,00030877,0006801,2,2.3600,2.50
000121603,00030879,0006803,2,2.3600,2.50
000121603,00030881,0006806,2,2.3600,2.50
000121603,00002728,0006842,2,2.3600,2.50
000121603,00002563,0007005,2,2.0400,2.50
000121603,00002610,0007057,2,2.0370,2.50
000121603,00013703,0007059,2,2.0370,2.50
000121603,00015176,0007072,2,2.3600,2.50
000121603,00002784,0007074,2,2.3600,2.50
000121603,00002799,0007075,2,2.3600,2.50
000121603,00002770,0007077,2,2.3600,2.50
000121603,00002849,0007078,2,2.3600,2.50
000121603,00002869,0007079,2,2.3600,2.50
000121603,00002807,0007081,2,2.3600,2.50
000121603,00002847,0007085,2,2.0370,2.50
000121603,00002719,0007086,2,2.3600,2.50
000121603,00002739,0007097,2,2.0370,2.50
000121603,00002740,0007098,2,2.0370,2.50
000121603,00016942,0007288,2,2.0400,2.50
000121603,00020427,0007463,2,2.0400,2.50
000121603,00020426,0007464,2,2.3600,2.50
000121603,00020914,0007584,2,2.0370,2.50
000121603,00020915,0007585,2,2.0370,2.50
000121603,00020916,0007588,2,2.0370,2.50
000121603,00021514,0007743,2,2.0370,2.50
000121603,00022216,0008818,2,2.0370,2.50
000121603,00031425,0009487,2,2.0370,2.50
000121603,00031426,0009489,2,2.0370,2.50
000121603,00031717,0009640,2,2.0370,2.50
000121535,00032628,0001089,2,2.0370,2.50
000121535,00002629,0001095,2,2.0370,2.50
000121535,00032671,0001856,2,2.1000,2.50
000121535,00032959,0002007,2,2.0370,2.50
000121535,00027646,0003201,2,2.0370,2.50
000121535,00030634,0006790,2,2.0370,2.50
000121535,00030831,0006792,2,2.0370,2.50
000121535,00030832,0006794,2,2.0370,2.50
000121535,00030833,0006797,2,2.0370,2.50
000121535,00002563,0007005,2,2.0400,2.50
000121535,00002610,0007057,2,2.0370,2.50
000121535,00013703,0007059,2,2.0370,2.50
000121535,00002847,0007085,2,2.0370,2.50
000121535,00016942,0007288,2,2.0400,2.50
000121535,00020427,0007463,2,2.0400,2.50
000121535,00020914,0007584,2,2.0370,2.50
000121535,00020915,0007585,2,2.0370,2.50
000121535,00020916,0007588,2,2.0370,2.50
000121535,00021514,0007743,2,2.0370,2.50
000121535,00022216,0008818,2,2.0370,2.50
000121535,00031425,0009487,2,2.0370,2.50
000121535,00031426,0009489,2,2.0370,2.50
000121507,00032628,0001089,2,2.0370,2.50
000121507,00002629,0001095,2,2.0370,2.50
000121507,00032671,0001856,2,2.1000,2.50
000121507,00032959,0002007,2,2.0370,2.50
000121507,00027646,0003201,2,2.0370,2.50
000121507,00030634,0006790,2,2.0370,2.50
000121507,00030831,0006792,2,2.0370,2.50
000121507,00030832,0006794,2,2.0370,2.50
000121507,00030833,0006797,2,2.0370,2.50
000121507,00002519,0007002,2,1.7900,2.19
000121507,00002563,0007005,2,2.0400,2.50
000121507,00002610,0007057,2,2.0370,2.50
000121507,00013703,0007059,2,2.0370,2.50
000121507,00002847,0007085,2,2.0370,2.50
000121507,00016942,0007288,2,2.0400,2.50
000121507,00020427,0007463,2,2.0400,2.50
000121507,00020914,0007584,2,2.0370,2.50
000121507,00020915,0007585,2,2.0370,2.50
000121507,00020916,0007588,2,2.0370,2.50
000121507,00021514,0007743,2,2.0370,2.50
000121507,00022216,0008818,2,2.0370,2.50
000121507,00031425,0009487,2,2.0370,2.50
000121507,00031426,0009489,2,2.0370,2.50
000121399,00002519,0007002,2,1.7900,2.19
000121013,00002519,0007002,2,1.3600,1.46
000121760,00032729,0001609,2,2.3600,2.50
000121760,00032958,0002010,2,2.3600,2.50
000121760,00032962,0002034,2,2.0400,2.50
000121760,00033168,0002380,2,2.3600,2.50
000121760,00033250,0002381,2,2.0400,2.50
000121760,00022461,0002588,2,2.3600,2.50
000121760,00027369,0002936,2,2.3600,2.50
000121760,00016055,0005047,2,2.3600,2.50
000121760,00015799,0006119,2,2.0400,2.50
000121760,00030635,0006799,2,2.3600,2.50
000121760,00030877,0006801,2,2.3600,2.50
000121760,00030879,0006803,2,2.3600,2.50
000121760,00030881,0006806,2,2.3600,2.50
000121760,00002728,0006842,2,2.3600,2.50
000121760,00002519,0007002,2,1.3600,1.46
000121760,00015176,0007072,2,2.3600,2.50
000121760,00002784,0007074,2,2.3600,2.50
000121760,00002799,0007075,2,2.3600,2.50
000121760,00002770,0007077,2,2.3600,2.50
000121760,00002849,0007078,2,2.3600,2.50
000121760,00002869,0007079,2,2.3600,2.50
000121760,00002807,0007081,2,2.3600,2.50
000121760,00002719,0007086,2,2.3600,2.50
000121760,00002739,0007097,2,2.0400,2.50
000121760,00002740,0007098,2,2.0400,2.50
000121760,00020426,0007464,2,2.3600,2.50
000121760,00031717,0009640,2,2.0400,2.50
000121648,00002519,0007002,2,1.3600,1.46
000121565,00002519,0007002,2,1.3600,1.46
000121398,00002519,0007002,2,1.7900,2.19
000121361,00032628,0001089,2,2.0400,2.50
000121361,00002629,0001095,2,2.0400,2.50
000121361,00032671,0001856,2,2.1000,2.50
000121361,00032959,0002007,2,2.0400,2.50
000121361,00027646,0003201,2,2.0400,2.50
000121361,00030634,0006790,2,2.0400,2.50
000121361,00030831,0006792,2,2.0400,2.50
000121361,00030832,0006794,2,2.0400,2.50
000121361,00030833,0006797,2,2.0400,2.50
000121361,00002519,0007002,2,1.7900,2.19
000121361,00002563,0007005,2,2.0400,2.50
000121361,00002610,0007057,2,2.0400,2.50
000121361,00013703,0007059,2,2.0400,2.50
000121361,00002847,0007085,2,2.0400,2.50
000121361,00016942,0007288,2,2.0400,2.50
000121361,00020427,0007463,2,2.0400,2.50
000121361,00020914,0007584,2,2.0400,2.50
000121361,00020915,0007585,2,2.0400,2.50
000121361,00020916,0007588,2,2.0400,2.50
000121361,00021514,0007743,2,2.0400,2.50
000121361,00022216,0008818,2,2.0400,2.50
000121361,00031425,0009487,2,2.0400,2.50
000121361,00031426,0009489,2,2.0400,2.50
000121217,00032628,0001089,2,2.0400,2.50
000121217,00002629,0001095,2,2.0400,2.50
000121217,00032671,0001856,2,2.1000,2.50
000121217,00032959,0002007,2,2.0400,2.50
000121217,00027646,0003201,2,2.0400,2.50
000121217,00030634,0006790,2,2.0400,2.50
000121217,00030831,0006792,2,2.0400,2.50
000121217,00030832,0006794,2,2.0400,2.50
000121217,00030833,0006797,2,2.0400,2.50
000121217,00002563,0007005,2,2.0400,2.50
000121217,00002610,0007057,2,2.0400,2.50
000121217,00013703,0007059,2,2.0400,2.50
000121217,00002847,0007085,2,2.0400,2.50
000121217,00016942,0007288,2,2.0400,2.50
000121217,00020427,0007463,2,2.0400,2.50
000121217,00020914,0007584,2,2.0400,2.50
000121217,00020915,0007585,2,2.0400,2.50
000121217,00020916,0007588,2,2.0400,2.50
000121217,00021514,0007743,2,2.0400,2.50
000121217,00022216,0008818,2,2.0400,2.50
000121217,00031425,0009487,2,2.0400,2.50
000121217,00031426,0009489,2,2.0400,2.50
000121009,00032628,0001089,2,2.0400,2.50
000121009,00002629,0001095,2,2.0400,2.50
000121009,00032671,0001856,2,2.1000,2.50
000121009,00032959,0002007,2,2.0400,2.50
000121009,00027646,0003201,2,2.0400,2.50
000121009,00030634,0006790,2,2.0400,2.50
000121009,00030831,0006792,2,2.0400,2.50
000121009,00030832,0006794,2,2.0400,2.50
000121009,00030833,0006797,2,2.0400,2.50
000121009,00002563,0007005,2,2.0400,2.50
000121009,00002610,0007057,2,2.0400,2.50
000121009,00013703,0007059,2,2.0400,2.50
000121009,00002847,0007085,2,2.0400,2.50
000121009,00016942,0007288,2,2.0400,2.50
000121009,00020427,0007463,2,2.0400,2.50
000121009,00020914,0007584,2,2.0400,2.50
000121009,00020915,0007585,2,2.0400,2.50
000121009,00020916,0007588,2,2.0400,2.50
000121009,00021514,0007743,2,2.0400,2.50
000121009,00022216,0008818,2,2.0400,2.50
000121009,00031425,0009487,2,2.0400,2.50
000121009,00031426,0009489,2,2.0400,2.50
000121761,00032628,0001089,2,1.9370,2.50
000121761,00002629,0001095,2,1.9370,2.50
000121761,00032671,0001856,2,2.0000,2.50
000121761,00032959,0002007,2,1.9370,2.50
000121761,00032962,0002034,2,2.2700,2.99
000121761,00033250,0002381,2,2.2700,2.99
000121761,00027646,0003201,2,1.9370,2.50
000121761,00015799,0006119,2,2.2700,2.99
000121761,00030634,0006790,2,1.9370,2.50
000121761,00030831,0006792,2,1.9370,2.50
000121761,00030832,0006794,2,1.9370,2.50
000121761,00030833,0006797,2,1.9370,2.50
000121761,00002519,0007002,2,1.7500,2.19
000121761,00002563,0007005,2,2.0000,2.50
000121761,00002610,0007057,2,1.9370,2.50
000121761,00013703,0007059,2,1.9370,2.50
000121761,00002847,0007085,2,1.9370,2.50
000121761,00002739,0007097,2,2.2700,2.99
000121761,00002740,0007098,2,2.2700,2.99
000121761,00016942,0007288,2,2.0000,2.50
000121761,00020427,0007463,2,2.0000,2.50
000121761,00020914,0007584,2,1.9370,2.50
000121761,00020915,0007585,2,1.9370,2.50
000121761,00020916,0007588,2,1.9370,2.50
000121761,00021514,0007743,2,1.9370,2.50
000121761,00022216,0008818,2,1.9370,2.50
000121761,00031425,0009487,2,1.9370,2.50
000121761,00031426,0009489,2,1.9370,2.50
000121761,00031717,0009640,2,2.2700,2.99
000121652,00032628,0001089,2,1.9370,2.50
000121652,00002629,0001095,2,1.9370,2.50
000121652,00032671,0001856,2,2.0000,2.50
000121652,00032959,0002007,2,1.9370,2.50
000121652,00032962,0002034,2,2.2700,2.99
000121652,00033250,0002381,2,2.2700,2.99
000121652,00027646,0003201,2,1.9370,2.50
000121652,00015799,0006119,2,2.2700,2.99
000121652,00030634,0006790,2,1.9370,2.50
000121652,00030831,0006792,2,1.9370,2.50
000121652,00030832,0006794,2,1.9370,2.50
000121652,00030833,0006797,2,1.9370,2.50
000121652,00002563,0007005,2,2.0000,2.50
000121652,00002610,0007057,2,1.9370,2.50
000121652,00013703,0007059,2,1.9370,2.50
000121652,00002847,0007085,2,1.9370,2.50
000121652,00002739,0007097,2,2.2700,2.99
000121652,00002740,0007098,2,2.2700,2.99
000121652,00016942,0007288,2,2.0000,2.50
000121652,00020427,0007463,2,2.0000,2.50
000121652,00020914,0007584,2,1.9370,2.50
000121652,00020915,0007585,2,1.9370,2.50
000121652,00020916,0007588,2,1.9370,2.50
000121652,00021514,0007743,2,1.9370,2.50
000121652,00022216,0008818,2,1.9370,2.50
000121652,00031425,0009487,2,1.9370,2.50
000121652,00031426,0009489,2,1.9370,2.50
000121652,00031717,0009640,2,2.2700,2.99
000121605,00032628,0001089,2,1.9370,2.50
000121605,00002629,0001095,2,1.9370,2.50
000121605,00032671,0001856,2,2.0000,2.50
000121605,00032959,0002007,2,1.9370,2.50
000121605,00032962,0002034,2,2.2700,2.99
000121605,00033250,0002381,2,2.2700,2.99
000121605,00027646,0003201,2,1.9370,2.50
000121605,00015799,0006119,2,2.2700,2.99
000121605,00030634,0006790,2,1.9370,2.50
000121605,00030831,0006792,2,1.9370,2.50
000121605,00030832,0006794,2,1.9370,2.50
000121605,00030833,0006797,2,1.9370,2.50
000121605,00002563,0007005,2,2.0000,2.50
000121605,00002610,0007057,2,1.9370,2.50
000121605,00013703,0007059,2,1.9370,2.50
000121605,00002847,0007085,2,1.9370,2.50
000121605,00002739,0007097,2,2.2700,2.99
000121605,00002740,0007098,2,2.2700,2.99
000121605,00016942,0007288,2,2.0000,2.50
000121605,00020427,0007463,2,2.0000,2.50
000121605,00020914,0007584,2,1.9370,2.50
000121605,00020915,0007585,2,1.9370,2.50
000121605,00020916,0007588,2,1.9370,2.50
000121605,00021514,0007743,2,1.9370,2.50
000121605,00022216,0008818,2,1.9370,2.50
000121605,00031425,0009487,2,1.9370,2.50
000121605,00031426,0009489,2,1.9370,2.50
000121605,00031717,0009640,2,2.2700,2.99
000121567,00032628,0001089,2,1.9370,2.50
000121567,00002629,0001095,2,1.9370,2.50
000121567,00032671,0001856,2,2.0000,2.50
000121567,00032959,0002007,2,1.9370,2.50
000121567,00032962,0002034,2,2.2700,2.99
000121567,00033250,0002381,2,2.2700,2.99
000121567,00027646,0003201,2,1.9370,2.50
000121567,00015799,0006119,2,2.2700,2.99
000121567,00030634,0006790,2,1.9370,2.50
000121567,00030831,0006792,2,1.9370,2.50
000121567,00030832,0006794,2,1.9370,2.50
000121567,00030833,0006797,2,1.9370,2.50
000121567,00002519,0007002,2,1.7500,2.19
000121567,00002563,0007005,2,2.0000,2.50
000121567,00002610,0007057,2,1.9370,2.50
000121567,00013703,0007059,2,1.9370,2.50
000121567,00002847,0007085,2,1.9370,2.50
000121567,00002739,0007097,2,2.2700,2.99
000121567,00002740,0007098,2,2.2700,2.99
000121567,00016942,0007288,2,2.0000,2.50
000121567,00020427,0007463,2,2.0000,2.50
000121567,00020914,0007584,2,1.9370,2.50
000121567,00020915,0007585,2,1.9370,2.50
000121567,00020916,0007588,2,1.9370,2.50
000121567,00021514,0007743,2,1.9370,2.50
000121567,00022216,0008818,2,1.9370,2.50
000121567,00031425,0009487,2,1.9370,2.50
000121567,00031426,0009489,2,1.9370,2.50
000121567,00031717,0009640,2,2.2700,2.99
000121509,00032962,0002034,2,2.2700,2.99
000121509,00033250,0002381,2,2.2700,2.99
000121509,00015799,0006119,2,2.2700,2.99
000121509,00002519,0007002,2,1.7500,2.19
000121509,00002739,0007097,2,2.2700,2.99
000121509,00002740,0007098,2,2.2700,2.99
000121509,00031717,0009640,2,2.2700,2.99
000121459,00032729,0001609,2,2.2600,2.50
000121459,00032958,0002010,2,2.2600,2.50
000121459,00032962,0002034,2,1.9370,2.50
000121459,00033168,0002380,2,2.2600,2.50
000121459,00033250,0002381,2,1.9370,2.50
000121459,00022461,0002588,2,2.2600,2.50
000121459,00027369,0002936,2,2.2600,2.50
000121459,00016055,0005047,2,2.2600,2.50
000121459,00015799,0006119,2,1.9370,2.50
000121459,00030635,0006799,2,2.2600,2.50
000121459,00030877,0006801,2,2.2600,2.50
000121459,00030879,0006803,2,2.2600,2.50
000121459,00030881,0006806,2,2.2600,2.50
000121459,00002728,0006842,2,2.2600,2.50
000121459,00002519,0007002,2,1.7500,2.19
000121459,00015176,0007072,2,2.2600,2.50
000121459,00002784,0007074,2,2.2600,2.50
000121459,00002799,0007075,2,2.2600,2.50
000121459,00002770,0007077,2,2.2600,2.50
000121459,00002849,0007078,2,2.2600,2.50
000121459,00002869,0007079,2,2.2600,2.50
000121459,00002807,0007081,2,2.2600,2.50
000121459,00002719,0007086,2,2.2600,2.50
000121459,00002739,0007097,2,1.9370,2.50
000121459,00002740,0007098,2,1.9370,2.50
000121459,00020426,0007464,2,2.2600,2.50
000121459,00031717,0009640,2,1.9370,2.50
000121401,00032729,0001609,2,2.2600,2.50
000121401,00032958,0002010,2,2.2600,2.50
000121401,00032962,0002034,2,1.9370,2.50
000121401,00033168,0002380,2,2.2600,2.50
000121401,00033250,0002381,2,1.9370,2.50
000121401,00022461,0002588,2,2.2600,2.50
000121401,00027369,0002936,2,2.2600,2.50
000121401,00016055,0005047,2,2.2600,2.50
000121401,00015799,0006119,2,1.9370,2.50
000121401,00030635,0006799,2,2.2600,2.50
000121401,00030877,0006801,2,2.2600,2.50
000121401,00030879,0006803,2,2.2600,2.50
000121401,00030881,0006806,2,2.2600,2.50
000121401,00002728,0006842,2,2.2600,2.50
000121401,00015176,0007072,2,2.2600,2.50
000121401,00002784,0007074,2,2.2600,2.50
000121401,00002799,0007075,2,2.2600,2.50
000121401,00002770,0007077,2,2.2600,2.50
000121401,00002849,0007078,2,2.2600,2.50
000121401,00002869,0007079,2,2.2600,2.50
000121401,00002807,0007081,2,2.2600,2.50
000121401,00002719,0007086,2,2.2600,2.50
000121401,00002739,0007097,2,1.9370,2.50
000121401,00002740,0007098,2,1.9370,2.50
000121401,00020426,0007464,2,2.2600,2.50
000121401,00031717,0009640,2,1.9370,2.50
000121362,00032729,0001609,2,2.2600,2.50
000121362,00032958,0002010,2,2.2600,2.50
000121362,00032962,0002034,2,1.9370,2.50
000121362,00033168,0002380,2,2.2600,2.50
000121362,00033250,0002381,2,1.9370,2.50
000121362,00022461,0002588,2,2.2600,2.50
000121362,00027369,0002936,2,2.2600,2.50
000121362,00016055,0005047,2,2.2600,2.50
000121362,00015799,0006119,2,1.9370,2.50
000121362,00030635,0006799,2,2.2600,2.50
000121362,00030877,0006801,2,2.2600,2.50
000121362,00030879,0006803,2,2.2600,2.50
000121362,00030881,0006806,2,2.2600,2.50
000121362,00002728,0006842,2,2.2600,2.50
000121362,00002519,0007002,2,1.3200,1.46
000121362,00015176,0007072,2,2.2600,2.50
000121362,00002784,0007074,2,2.2600,2.50
000121362,00002799,0007075,2,2.2600,2.50
000121362,00002770,0007077,2,2.2600,2.50
000121362,00002849,0007078,2,2.2600,2.50
000121362,00002869,0007079,2,2.2600,2.50
000121362,00002807,0007081,2,2.2600,2.50
000121362,00002719,0007086,2,2.2600,2.50
000121362,00002739,0007097,2,1.9370,2.50
000121362,00002740,0007098,2,1.9370,2.50
000121362,00020426,0007464,2,2.2600,2.50
000121362,00031717,0009640,2,1.9370,2.50
000121220,00032962,0002034,2,2.2700,2.99
000121220,00033250,0002381,2,2.2700,2.99
000121220,00015799,0006119,2,2.2700,2.99
000121220,00002519,0007002,2,1.3200,1.46
000121220,00002739,0007097,2,2.2700,2.99
000121220,00002740,0007098,2,2.2700,2.99
000121220,00031717,0009640,2,2.2700,2.99
000121017,00032962,0002034,2,2.2700,2.99
000121017,00033250,0002381,2,2.2700,2.99
000121017,00015799,0006119,2,2.2700,2.99
000121017,00002519,0007002,2,1.3200,1.46
000121017,00002739,0007097,2,2.2700,2.99
000121017,00002740,0007098,2,2.2700,2.99
000121017,00031717,0009640,2,2.2700,2.99
000121756,00031865,0000382,2,2.4000,2.99
000121756,00032353,0000866,2,2.4000,2.99
000121756,00032729,0001609,2,2.0500,2.34
000121756,00032665,0001772,2,2.4000,2.99
000121756,00032958,0002010,2,2.0500,2.34
000121756,00032962,0002034,2,1.8000,1.99
